insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-01-20', '2000-02-20', '2000-02-13', '1631661548526', '76824095338', '978-0-18-072205-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-11-18', '2019-12-07', '2019-11-30', '1875136968796', '53907412699', '978-0-207-64755-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-06-27', '2003-07-26', '2003-07-27', '8383418230064', '97851246300', '978-0-9897905-9-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-06-02', '1993-06-21', '1993-06-19', '9564368541304', '71625483007', '978-0-8170-0458-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1973-10-11', '1973-10-23', '1973-10-14', '1836402481494', '54817903600', '978-1-289-92152-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1988-01-07', '1988-02-03', '1988-01-16', '5872811806035', '84796310584', '978-0-03-031534-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1980-02-23', '1980-02-28', '1980-02-24', '7754049803315', '03947521634', '978-1-902174-07-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-08-04', '2007-08-11', '2007-09-01', '7215338713024', '90435786229', '978-1-71673-462-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-10-12', '1987-10-19', '1987-11-06', '1314925709436', '41695302761', '978-0-359-49591-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-11-30', '2019-12-06', '2019-12-08', '5630355269989', '72314586026', '978-0-229-22190-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-07-20', '1993-07-22', '1993-07-29', '4054531604196', '45926370116', '978-1-5003-2006-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1988-02-04', '1988-02-24', '1988-03-05', '4697489623309', '57829041601', '978-1-59369-367-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-06-16', '2021-06-24', '2021-07-08', '6886828371089', '18295460315', '978-1-5152-6526-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-08-10', '2003-09-08', '2003-08-30', '0858638848149', '63017452808', '978-1-80024-696-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-01-13', '1987-02-13', '1987-02-04', '8502476928588', '36127450853', '978-0-8073-5829-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-07-31', '2007-08-05', '2007-08-16', '0913039800926', '12643508998', '978-0-553-40820-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2004-06-26', '2004-07-24', '2004-07-03', '2837827195088', '28936157400', '978-1-4761-9486-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-03-13', '2019-04-12', '2019-03-15', '4195409125402', '02143758626', '978-1-9742-7608-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1976-08-29', '1976-09-04', '1976-09-20', '8037212357259', '54689201749', '978-0-207-77839-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1981-07-26', '1981-08-16', '1981-08-26', '3818497216593', '90278143504', '978-0-7785-9359-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-01-09', '1997-02-07', '1997-02-09', '8792989757045', '41502389797', '978-1-76606-165-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1984-11-12', '1984-12-12', '1984-12-03', '1563373492517', '08735214635', '978-0-19-728431-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-04-19', '2003-05-10', '2003-04-21', '0834081088967', '37698245128', '978-0-621-45637-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-01-03', '2000-01-04', '2000-01-30', '7943156072299', '35618794209', '978-0-235-26899-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1985-07-04', '1985-07-24', '1985-08-01', '0390085004643', '57860139448', '978-1-915746-09-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1979-08-18', '1979-08-30', '1979-09-17', '3571198549017', '09473182597', '978-0-481-47452-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-10-22', '1993-10-24', '1993-11-17', '5375199578803', '72154039804', '978-0-7248-1608-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-07-19', '1997-08-01', '1997-08-07', '8810004908118', '27863459109', '978-1-908346-97-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1976-03-29', '1976-04-05', '1976-04-25', '7351680213383', '29856107458', '978-0-324-65142-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-01-28', '1987-01-30', '1987-02-05', '1642994844667', '54971320652', '978-0-265-03117-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-10-01', '2018-10-17', '2018-10-30', '4546303897108', '65280147958', '978-1-84531-459-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-05-20', '1987-06-03', '1987-06-19', '0950685057847', '40785632956', '978-0-273-09093-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-12-08', '1993-12-12', '1993-12-12', '7914017214332', '50926431889', '978-1-5280-3179-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-08-20', '2009-08-30', '2009-08-21', '1506233897886', '63129078568', '978-0-9698722-6-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-08-10', '2011-09-07', '2011-08-25', '0944089844264', '98461750276', '978-0-279-34846-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-09-01', '1994-09-19', '1994-09-13', '7261840056029', '37814062535', '978-1-57309-277-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-01-24', '2012-01-28', '2012-02-02', '4466352307543', '17035249699', '978-0-7546-0271-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-12-05', '2001-01-01', '2000-12-14', '5122612139819', '58604137262', '978-1-5473-7196-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-07-04', '1999-07-09', '1999-08-01', '4176638166862', '50296471399', '978-0-271-13594-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1981-03-05', '1981-04-01', '1981-03-16', '2541826229049', '08234975188', '978-0-232-85782-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2020-11-05', '2020-11-26', '2020-12-06', '4352441388787', '02831965489', '978-1-872471-46-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1985-12-01', '1985-12-18', '1985-12-03', '7088557273217', '20793185602', '978-0-12-219697-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1998-08-31', '1998-09-20', '1998-09-10', '5022027304041', '90176845267', '978-0-682-93996-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-09-14', '1972-09-21', '1972-10-09', '0437100073458', '13094687296', '978-0-8124-9942-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1970-02-05', '1970-03-05', '1970-03-05', '7774008676194', '26345870900', '978-1-138-54656-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-11-30', '1983-12-12', '1983-12-16', '8464969514091', '74108296303', '978-1-5364-3371-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-03-23', '1977-04-10', '1977-04-19', '3324533377475', '32740568126', '978-1-03-756533-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1988-07-22', '1988-07-29', '1988-08-12', '5613373963763', '74195380260', '978-0-8187-0875-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2020-12-13', '2021-01-09', '2021-01-10', '3418971045529', '65419780348', '978-1-275-43551-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-05-22', '1994-06-15', '1994-05-28', '2238004485631', '51798423014', '978-0-239-10206-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-01-21', '2011-02-03', '2011-02-07', '4258468268661', '62805439783', '978-0-604-22228-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2017-02-03', '2017-02-19', '2017-02-22', '5335168107205', '38029761503', '978-1-349-41146-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1980-11-26', '1980-12-15', '1980-12-04', '2433534233831', '57869120430', '978-0-554-27886-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-12-24', '1998-01-06', '1997-12-27', '2822576544300', '41653098260', '978-0-470-98776-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-10-15', '2007-11-15', '2007-11-09', '9902369154091', '92143586051', '978-1-4792-2075-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-02-13', '1983-03-10', '1983-03-16', '2956229287914', '29341506824', '978-1-357-50887-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2005-08-30', '2005-09-27', '2005-09-09', '3151611267317', '73120584690', '978-1-04-867058-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1979-08-04', '1979-08-07', '1979-08-14', '2931827782511', '78324905197', '978-1-58739-996-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-03-11', '2008-03-15', '2008-04-04', '9684079169267', '19724580350', '978-0-13-115127-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-03-01', '2003-03-06', '2003-04-01', '7676337685345', '86142073950', '978-1-66441-077-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-11-09', '1987-11-22', '1987-11-18', '9828063093989', '05894327610', '978-0-9571266-1-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-09-02', '1978-09-22', '1978-09-12', '7312304374293', '46752389128', '978-1-79733-740-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2001-02-24', '2001-03-07', '2001-03-22', '1680380756347', '83129567437', '978-0-419-45621-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-07-31', '1977-08-10', '1977-08-01', '1852093981785', '73901265406', '978-0-15-562339-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1984-08-09', '1984-09-05', '1984-08-31', '4213020380168', '14920567316', '978-0-374-97107-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-07-06', '1974-07-25', '1974-07-08', '1616729872416', '04617829520', '978-1-69093-800-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1979-01-09', '1979-01-27', '1979-01-10', '5568754914059', '15069382721', '978-1-315-17098-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-10-18', '2007-11-18', '2007-11-04', '6937863543372', '56170928395', '978-0-15-188565-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-12-28', '2003-01-25', '2003-01-28', '1166011023359', '06435172862', '978-1-57067-127-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-05-18', '2016-05-24', '2016-05-31', '6836742891521', '01528934660', '978-0-521-24121-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1980-02-22', '1980-02-23', '1980-03-06', '4368996587421', '98640215758', '978-0-685-67976-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1982-06-22', '1982-07-20', '1982-07-21', '1190652364212', '46078291530', '978-1-971882-47-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1986-12-23', '1987-01-15', '1987-01-02', '9767917411299', '71523849673', '978-0-426-78128-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-02-23', '2011-02-27', '2011-03-05', '7243967862998', '16745398001', '978-1-248-91813-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-07-07', '1989-07-23', '1989-07-16', '7116290735348', '96204837150', '978-1-65819-642-0');
